pl_name,hostname,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
EPIC 201920032.01,EPIC 201920032,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2826920000000,460000000,-460000000,0,,,,,335000000,43000000,-43000000,0,29900000,3800000,-3800000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5631.00,67.00,-67.00,0,1290000,120000,-120000,0,,,,,,,,,,4200000,74000,-74000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h36m25.61s,1741067018,+07d45m10.79s,77529977,39997600000,806300000,-775600000,131710000,920000,-920000,113640000,250000,-250000,129033000,2830,-2830,2016-07-18,2016-09,2016-07-18
EPIC 201920032.01,EPIC 201920032,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,2827064200000,,,0,,,,,279000000,,,0,24890713,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5545.00,,,0,900000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h36m25.61s,1741067018,+07d45m10.79s,77529977,39997600000,806300000,-775600000,131710000,920000,-920000,113640000,250000,-250000,129033000,2830,-2830,2015-12-05,2016-01,2015-12-05
EPIC 201920032.01,EPIC 201920032,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,2826710000000,200000000,-210000000,0,,,,,294000000,78000000,-34000000,0,26200000,7000000,-3000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1028000,266000,-30000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h36m25.61s,1741067018,+07d45m10.79s,77529977,39997600000,806300000,-775600000,131710000,920000,-920000,113640000,250000,-250000,129033000,2830,-2830,2019-09-05,2019-09,2019-09-05
EPIC 201920032.01,EPIC 201920032,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2827176100000,371600000,-376100000,0,,,,,271006330,53208743,-24146932,0,24000000,5000000,-2000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5548.00,50.00,-50.00,0,933556,89645,-46908,0,,,,,1300,800,-800,0,[Fe/H],4420000,100000,-100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h36m25.61s,1741067018,+07d45m10.79s,77529977,39997600000,806300000,-775600000,131710000,920000,-920000,113640000,250000,-250000,129033000,2830,-2830,2018-02-15,2018-03,2018-02-15
EPIC 201920032.01,EPIC 201920032,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=SCHMITT_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..159S/abstract target=ref>Schmitt et al. 2016</a>,2827170000000,1410000000,-1390000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5564.00,95.12,-123.61,0,1025940,58864,-44131,0,980000,92038,-153491,0,-100,1000,-1000,0,[M/H],4407050,73193,-75664,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h36m25.61s,1741067018,+07d45m10.79s,77529977,39997600000,806300000,-775600000,131710000,920000,-920000,113640000,250000,-250000,129033000,2830,-2830,2016-06-09,2016-06,2016-06-09
EPIC 201920032.02,EPIC 201920032,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,473172000000,35000000,-37000000,0,,,,,170000000,47000000,-32000000,0,15000000,4200000,-2900000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1028000,266000,-30000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h36m25.61s,1741067018,+07d45m10.79s,77529977,39997600000,806300000,-775600000,131710000,920000,-920000,113640000,250000,-250000,129033000,2830,-2830,2019-09-05,2019-09,2019-09-05
EPIC 201923289.01,EPIC 201923289,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,78202200000,4100000,-4300000,0,,,,,158000000,24000000,-32000000,0,14100000,2100000,-2900000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,940000,113000,-21000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m40.95s,1749206066,+07d49m32.95s,78258194,44299100000,662350000,-662350000,138090000,1600000,-1600000,118700000,230000,-230000,136711000,2860,-2860,2019-09-05,2019-09,2019-09-05
EPIC 201923289.01,EPIC 201923289,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,78214992000,,,0,,,,,129000000,,,0,11508609,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5144.00,,,0,790000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m40.95s,1749206066,+07d49m32.95s,78258194,44299100000,662350000,-662350000,138090000,1600000,-1600000,118700000,230000,-230000,136711000,2860,-2860,2015-12-05,2016-01,2015-12-05
EPIC 201925324.01,EPIC 201925324,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,1547690000000,150000000,-150000000,0,,,,,289000000,23000000,-38000000,0,25800000,2100000,-3400000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,660000,32000,-43000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h25m35.90s,1713995685,+07d52m18.91s,78719192,35700700000,474000000,-461800000,152170000,1830000,-1830000,122550000,260000,-260000,149290000,5540,-5540,2019-09-05,2019-09,2019-09-05
EPIC 201927336.01,EPIC 201927336,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,644986480000,,,0,,,,,263000000,,,0,23463288,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5395.00,,,0,850000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h23m44.12s,1709338271,+07d55m01.45s,79170687,36578800000,440300000,-430100000,133020000,570000,-570000,114820000,290000,-290000,130886000,4010,-4010,2015-12-05,2016-01,2015-12-05
EPIC 201927336.01,EPIC 201927336,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,645027000000,29000000,-32000000,0,,,,,229000000,20000000,-38000000,0,20400000,2000000,-3400000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,894000,33000,-12000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h23m44.12s,1709338271,+07d55m01.45s,79170687,36578800000,440300000,-430100000,133020000,570000,-570000,114820000,290000,-290000,130886000,4010,-4010,2019-09-05,2019-09,2019-09-05
EPIC 201928106.01,EPIC 201928106,1,FALSE POSITIVE,Crossfield et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,119478000000,27000000,-27000000,0,,,,,165000000,15000000,-15000000,0,14700000,1300000,-1300000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,3671.00,118.00,-118.00,0,235000,21000,-21000,0,,,,,,,,,,5053000,50000,-50000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h23m34.35s,1708931433,+07d56m04.57s,79346019,30340400000,1012400000,-1012400000,181900000,2000000,-2000000,131240000,410000,-410000,166373000,11920,-11920,2016-07-18,2016-09,2016-07-18
EPIC 201929294.01,EPIC 201929294,1,FALSE POSITIVE,Montet et al. 2015,1,0,Transit,2015,K2,Published Candidate,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,4786.00,48.00,-53.00,0,700000,40000,-80000,0,,,,,-1600,2200,-3400,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h38m37.67s,1746569397,+07d57m34.43s,79595633,214025000000,19436000000,-19436000000,133600000,920000,-920000,107980000,210000,-210000,130277000,20010,-20010,2015-12-05,2015-08,2015-12-05
EPIC 202059377.01,EPIC 202059377,0,FALSE POSITIVE,Crossfield et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,157718320000,,,0,,,,,3340000000,,,0,297974842,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,8210.00,,,0,1940000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h36m44.23s,991842750,+21d39m05.64s,216515670,27379600000,,,87180000,30000,-30000,84220000,170000,-170000,,,,2015-12-05,2016-01,2015-12-05
EPIC 202059377.01,EPIC 202059377,1,FALSE POSITIVE,Crossfield et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,157753000000,23000000,-23000000,0,,,,,2600000000,1300000000,-1300000000,0,230000000,120000000,-120000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,7747.00,428.00,-428.00,0,1930000,390000,-390000,0,,,,,,,,,,4080000,140000,-140000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h36m44.23s,991842750,+21d39m05.64s,216515670,27379600000,,,87180000,30000,-30000,84220000,170000,-170000,,,,2016-07-18,2016-09,2016-07-18
EPIC 202060800.01,EPIC 202060800,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,326203800000,1200000,-1200000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,10318.00,140.00,-140.00,0,5273970,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h10m21.86s,925910909,+23d47m38.96s,237941563,208572000000,23447000000,-19243000000,115280000,220000,-220000,108280000,170000,-170000,113231000,11270,-11270,2019-09-05,2019-09,2019-09-05
EPIC 202062450.01,EPIC 202062450,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,446540000000,240000000,-250000000,0,,,,,4500000000,1500000000,-3500000000,0,400000000,130000000,-310000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,2300000,120000,-180000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h23m27.24s,958635012,+14d32m49.60s,145471107,91755400000,6055100000,-5360100000,114765000,459000,-459000,110460000,150000,-150000,114234000,18280,-18280,2019-09-05,2019-09,2019-09-05
EPIC 202064253.01,EPIC 202064253,1,CANDIDATE,Vanderburg et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,2114057400000,,,0,,,,,3150000000,,,0,281024177,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,6205.00,,,0,1290000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h06m01.01s,915042033,+22d53m30.35s,228917650,180002000000,19816000000,-16314000000,123250000,420000,-420000,111480000,180000,-180000,123050000,2500,-2500,2015-12-05,2016-01,2015-12-05
EPIC 202065819.01,EPIC 202065819,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,574372000000,17000000,-17000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h18m08.49s,945353560,+24d50m02.31s,248339752,609177000000,156886000000,-112198000000,124280000,800000,-800000,117920000,170000,-170000,124653000,2920,-2920,2019-09-05,2019-09,2019-09-05
EPIC 202066192.01,EPIC 202066192,1,CANDIDATE,Vanderburg et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,329238180000,,,0,,,,,1960000000,,,0,174859488,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,7824.00,,,0,1870000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h20m59.39s,952474442,+26d07m31.40s,261253891,495848000000,111536000000,-80711000000,148560000,1030000,-1030000,143410000,550000,-550000,147765000,6870,-6870,2015-12-05,2016-01,2015-12-05
EPIC 202066537.01,EPIC 202066537,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,690487000000,35000000,-35000000,0,,,,,5300000000,3300000000,-3300000000,0,470000000,290000000,-290000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,6599.00,281.00,-281.00,0,1450000,140000,-140000,0,,,,,,,,,,4241000,64000,-64000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h57m03.90s,1042662530,+18d37m36.55s,186268200,218317000000,,,145730000,1260000,-1260000,135780000,430000,-430000,,,,2016-07-18,2016-09,2016-07-18
EPIC 202066537.01,EPIC 202066537,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,690505300000,9200000,-9200000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h57m03.90s,1042662530,+18d37m36.55s,186268200,218317000000,,,145730000,1260000,-1260000,135780000,430000,-430000,,,,2019-09-05,2019-09,2019-09-05
EPIC 202066537.01,EPIC 202066537,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,690552110000,,,0,,,,,3360000000,,,0,299759122,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,6722.00,,,0,1890000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h57m03.90s,1042662530,+18d37m36.55s,186268200,218317000000,,,145730000,1260000,-1260000,135780000,430000,-430000,,,,2015-12-05,2016-01,2015-12-05
EPIC 202066811.01,EPIC 202066811,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,169637400000,1200000,-1200000,0,,,,,3530000000,370000000,-100000000,0,315000000,33000000,-9000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1793000,185000,-29000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h53m26.72s,1033613273,+16d49m59.19s,168331077,225774000000,18325000000,-15828000000,144490000,1150000,-1150000,136350000,350000,-350000,144233000,10830,-10830,2019-09-05,2019-09,2019-09-05
EPIC 202071289.01,EPIC 202071289,1,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,304613600000,2100000,-2200000,0,,,,,7600000000,2600000000,-2800000000,0,680000000,230000000,-250000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1698000,350000,-60000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h20m43.94s,951830838,+24d54m15.34s,249042603,26456700000,942000000,-880400000,115480000,210000,-210000,92590000,170000,-170000,108766000,22770,-22770,2019-09-05,2019-09,2019-09-05
EPIC 202071289.01,EPIC 202071289,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,304593830000,,,0,,,,,1900000000,,,0,169506646,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5529.00,,,0,890000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h20m43.94s,951830838,+24d54m15.34s,249042603,26456700000,942000000,-880400000,115480000,210000,-210000,92590000,170000,-170000,108766000,22770,-22770,2015-12-05,2016-01,2015-12-05
EPIC 202071289.01,EPIC 202071289,0,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,304622000000,30000000,-30000000,0,,,,,2900000000,2700000000,-2700000000,0,260000000,240000000,-240000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5529.00,200.00,-200.00,0,890000,100000,-100000,0,,,,,,,,,,4500000,500000,-500000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h20m43.94s,951830838,+24d54m15.34s,249042603,26456700000,942000000,-880400000,115480000,210000,-210000,92590000,170000,-170000,108766000,22770,-22770,2016-07-18,2016-09,2016-07-18
